Timestamp,Temperature (°C),Humidity (%),Luminosity (lux),Pressure (hPa),Dust (µg/m³)
2025-02-01 00:00:00,10.0,90.0,0.0,1003.7203375981832,80.72638499051604
2025-02-01 00:15:00,10.0,90.0,0.0,1007.8797341593105,53.502109507232234
2025-02-01 00:30:00,10.0,90.0,0.0,1005.0690844017911,91.12033691778451
2025-02-01 00:45:00,10.0,90.0,0.0,1003.6220795749224,82.67105805568184
2025-02-01 01:00:00,10.0,90.0,0.0,1000.5913699834726,86.31712322089176
2025-02-01 01:15:00,10.0,90.0,0.0,1006.1473528266664,76.84615005411952
2025-02-01 01:30:00,10.0,90.0,0.0,1000.9396802815673,55.52385554958724
2025-02-01 01:45:00,10.0,90.0,0.0,1012.294325019552,70.2517806648475
2025-02-01 02:00:00,10.0,90.0,0.0,1014.0915690125257,70.2686791424278
2025-02-01 02:15:00,10.0,90.0,0.0,999.5860379706445,66.05214950216084
2025-02-01 02:30:00,10.0,90.0,0.0,1009.7931259520666,51.49751624523747
2025-02-01 02:45:00,10.0,90.0,0.0,1003.2223729938227,86.86271212982388
2025-02-01 03:00:00,10.0,90.0,0.0,1004.2011140273484,55.48922290312503
2025-02-01 03:15:00,10.0,90.0,0.0,1013.1399159573165,80.31540665225425
2025-02-01 03:30:00,10.0,90.0,0.0,991.7759014549472,85.16087482336079
2025-02-01 03:45:00,10.0,90.0,0.0,992.1782324925385,81.73931614668473
2025-02-01 04:00:00,10.0,90.0,0.0,990.5054599360082,97.95711259889875
2025-02-01 04:15:00,10.0,90.0,0.0,1010.8154961386984,55.16490775425693
2025-02-01 04:30:00,10.0,90.0,0.0,1009.4539187737463,93.35835795525995
2025-02-01 04:45:00,10.0,89.64318395909484,0.0,1011.7503037061705,51.45951174244566
2025-02-01 05:00:00,10.0,87.76457135307562,0.0,1014.465458555819,76.7458427463542
2025-02-01 05:15:00,11.098193559677433,85.85270966048385,0.0,1009.9789641054181,70.21218089696293
2025-02-01 05:30:00,12.389476155598969,83.91578576660154,0.0,1001.5369840563233,76.20919301968792
2025-02-01 05:45:00,13.691937415397138,81.96209387690429,0.0,1009.5132294071614,68.25499385300049
2025-02-01 06:00:00,15.0,80.0,0.0,992.9568606467234,59.5283457470034
2025-02-01 06:15:00,16.30806258460286,78.03790612309571,3270.156461507153,1005.9980255331881,50.956144872434486
2025-02-01 06:30:00,17.61052384440103,76.08421423339846,6526.309611002579,993.5838321852261,75.90749068955871
2025-02-01 06:45:00,18.901806440322567,74.14729033951615,9754.516100806413,1013.6167229262396,92.13884313424211
2025-02-01 07:00:00,20.176380902050415,72.23542864692438,12940.95225512604,1003.0462080437518,68.66079778723972
2025-02-01 07:15:00,21.428789306063234,70.35681604090516,16071.973265158082,1000.3665484997631,61.14319090074901
2025-02-01 07:30:00,22.653668647301796,68.5194970290473,19134.171618254488,996.6138903026157,54.0266001735922
2025-02-01 07:45:00,23.845773804380023,66.73133929342997,22114.43451095006,1009.3558422358554,54.26554615593517
2025-02-01 08:00:00,25.0,65.0,24999.999999999993,1001.4037583054137,61.069822314638614
2025-02-01 08:15:00,26.111404660392044,63.33289300941193,27778.51165098011,1004.2108487217162,55.00070304607776
2025-02-01 08:30:00,27.175228580174412,61.737157129738385,30438.071450436026,990.4697450109089,63.2519849182241
2025-02-01 08:45:00,28.18691630200138,60.21962554699793,32967.29075500344,1005.4408874268969,53.307473105847734
2025-02-01 09:00:00,29.14213562373095,58.78679656440357,35355.33905932738,1005.3023930680605,53.280243360496286
2025-02-01 09:15:00,30.03679614957955,57.44480577563068,37591.99037394887,1005.423349921869,92.81380898113909
2025-02-01 09:30:00,30.867066805824706,56.19939979126294,39667.66701456176,1013.5937019628656,58.10601303544166
2025-02-01 09:45:00,31.6293922460509,55.055911630923646,41573.48061512726,1007.0455074775871,77.9841202911724
2025-02-01 10:00:00,32.32050807568877,54.01923788646685,43301.27018922193,998.9876975143446,88.67277722245153
2025-02-01 10:15:00,32.93745483065376,53.093817754019355,44843.637076634404,1000.9257988449835,72.82047826695333
2025-02-01 10:30:00,33.477590650225736,52.283614024661404,46193.97662556433,1007.4407798981816,57.66844389296729
2025-02-01 10:45:00,33.93860258990212,51.59209611514683,47346.50647475529,991.5056367907317,59.979807106005715
2025-02-01 11:00:00,34.31851652578137,51.02222521132795,48296.29131445342,1006.6691678861417,71.64921031405903
2025-02-01 11:15:00,34.615705608064616,50.57644158790308,49039.26402016153,1006.765946740454,76.41170445892679
2025-02-01 11:30:00,34.828897227476205,50.25665415878569,49572.24306869051,995.2595640268461,67.47201460242674
2025-02-01 11:45:00,34.95717846477207,50.064232302841894,49892.94616193017,993.2231574413713,89.07398001173307
2025-02-01 12:00:00,35.0,50.0,50000.0,997.8857087731046,87.55108244281992
2025-02-01 12:15:00,34.95717846477207,50.06423230284189,49892.94616193018,999.0927692735655,96.36059036865589
2025-02-01 12:30:00,34.828897227476205,50.25665415878569,49572.24306869051,1004.254919260447,51.447627451348026
2025-02-01 12:45:00,34.615705608064616,50.57644158790308,49039.26402016153,1000.965037836558,94.78456456051018
2025-02-01 13:00:00,34.31851652578137,51.02222521132794,48296.291314453425,1014.7093459514806,69.62843942310755
2025-02-01 13:15:00,33.93860258990212,51.59209611514683,47346.50647475529,992.5511202687007,93.9186247689997
2025-02-01 13:30:00,33.477590650225736,52.28361402466139,46193.97662556434,995.2219189023708,84.53923880782648
2025-02-01 13:45:00,32.93745483065376,53.093817754019355,44843.63707663441,994.0327379471249,99.36743785369842
2025-02-01 14:00:00,32.32050807568878,54.01923788646684,43301.270189221934,1006.327708136635,87.9641225858334
2025-02-01 14:15:00,31.6293922460509,55.055911630923646,41573.48061512726,996.3322900634945,68.22723129983933
2025-02-01 14:30:00,30.867066805824706,56.19939979126294,39667.66701456176,1001.6577693214076,75.05315864173761
2025-02-01 14:45:00,30.03679614957955,57.44480577563068,37591.99037394887,996.1106398000401,68.81945775971757
2025-02-01 15:00:00,29.142135623730955,58.78679656440357,35355.33905932739,993.974239591138,68.2455918010619
2025-02-01 15:15:00,28.18691630200138,60.21962554699793,32967.29075500345,992.7593785291076,63.04522496905299
2025-02-01 15:30:00,27.175228580174416,61.73715712973838,30438.071450436037,1006.4082397366318,74.79851476867348
2025-02-01 15:45:00,26.111404660392047,63.33289300941193,27778.51165098012,993.4545737837153,84.08699725346807
2025-02-01 16:00:00,25.0,65.0,24999.999999999993,994.9145590420013,63.86701356526218
2025-02-01 16:15:00,23.845773804380034,66.73133929342995,22114.434510950083,999.2181292665241,76.218990553861
2025-02-01 16:30:00,22.6536686473018,68.5194970290473,19134.171618254495,1010.5248307461984,55.86901470852786
2025-02-01 16:45:00,21.428789306063237,70.35681604090514,16071.97326515809,992.4275318948265,57.99226434270957
2025-02-01 17:00:00,20.17638090205042,72.23542864692438,12940.95225512605,1010.9486226874701,52.34031773560944
2025-02-01 17:15:00,18.901806440322563,74.14729033951616,9754.516100806408,992.4024601973491,98.53657213853164
2025-02-01 17:30:00,17.61052384440104,76.08421423339844,6526.3096110026,1014.4114866253349,50.19301757551305
2025-02-01 17:45:00,16.30806258460286,78.03790612309571,3270.1564615071557,1001.7162800411926,58.92899840288281
2025-02-01 18:00:00,15.000000000000002,80.0,6.123233995736766e-12,1014.4190272047584,80.64333765584962
2025-02-01 18:15:00,13.691937415397142,81.96209387690429,0.0,1005.1211379936261,54.06847994266526
2025-02-01 18:30:00,12.389476155598965,83.91578576660156,0.0,1008.4815894849576,94.09482515484162
2025-02-01 18:45:00,11.09819355967744,85.85270966048384,0.0,990.979694806358,85.9810078921144
2025-02-01 19:00:00,10.0,87.76457135307562,0.0,997.0701740644103,98.31949857189467
2025-02-01 19:15:00,10.0,89.64318395909484,0.0,993.0049140303292,75.38177736203824
2025-02-01 19:30:00,10.0,90.0,0.0,997.4035049380536,65.02018415792436
2025-02-01 19:45:00,10.0,90.0,0.0,992.968192973856,77.47502863976356
2025-02-01 20:00:00,10.0,90.0,0.0,997.9495794848494,96.54093586489866
2025-02-01 20:15:00,10.0,90.0,0.0,1000.3565748628668,76.03807186209303
