Timestamp,Temperature (°C),Humidity (%),Luminosity (lux),Pressure (hPa),Dust (µg/m³)
2025-02-01 00:00:00,10.0,90.0,0.0,1012.3215037859001,50.84859834101621
2025-02-01 00:15:00,10.0,90.0,0.0,998.2994951325294,57.08417845758415
2025-02-01 00:30:00,10.0,90.0,0.0,1010.5307280764458,99.35367079497422
2025-02-01 00:45:00,10.0,90.0,0.0,991.0424156431312,59.60191664417366
2025-02-01 01:00:00,10.0,90.0,0.0,992.6914169983992,50.400121020861086
2025-02-01 01:15:00,10.0,90.0,0.0,1004.876301605156,78.42228431239167
2025-02-01 01:30:00,10.0,90.0,0.0,1003.2454340548205,74.11486446105914
2025-02-01 01:45:00,10.0,90.0,0.0,1000.4701857139164,64.89551806382309
2025-02-01 02:00:00,10.0,90.0,0.0,998.3851962318332,96.53040807800075
2025-02-01 02:15:00,10.0,90.0,0.0,1005.5629858049023,85.0903731543143
2025-02-01 02:30:00,10.0,90.0,0.0,1000.9535356527218,70.71074503009172
2025-02-01 02:45:00,10.0,90.0,0.0,1008.3970526587173,51.18391841347066
2025-02-01 03:00:00,10.0,90.0,0.0,1002.9509102999817,84.53669578519883
2025-02-01 03:15:00,10.0,90.0,0.0,1004.471465005654,83.64740485561546
2025-02-01 03:30:00,10.0,90.0,0.0,1006.1338773973898,66.87727011276148
2025-02-01 03:45:00,10.0,90.0,0.0,1014.7556067843354,98.61612215361586
2025-02-01 04:00:00,10.0,90.0,0.0,1010.496454923046,96.05888479810821
2025-02-01 04:15:00,10.0,90.0,0.0,1000.3300233704045,75.12657782373631
2025-02-01 04:30:00,10.0,90.0,0.0,1011.9066913801657,92.32899641178352
2025-02-01 04:45:00,10.0,89.64318395909484,0.0,1010.5939858142631,92.60096423402373
2025-02-01 05:00:00,10.0,87.76457135307562,0.0,991.3618626955589,68.46017723525738
2025-02-01 05:15:00,11.098193559677433,85.85270966048385,0.0,1007.9659309141049,99.64995026570351
2025-02-01 05:30:00,12.389476155598969,83.91578576660154,0.0,1010.0542640606119,69.4662697001925
2025-02-01 05:45:00,13.691937415397138,81.96209387690429,0.0,1008.410166095286,88.03368587866575
2025-02-01 06:00:00,15.0,80.0,0.0,1007.7282937695292,72.79169800893996
2025-02-01 06:15:00,16.30806258460286,78.03790612309571,3270.156461507153,1003.5234213575632,55.73715333867484
2025-02-01 06:30:00,17.61052384440103,76.08421423339846,6526.309611002579,993.1206043595153,78.01584373122662
2025-02-01 06:45:00,18.901806440322567,74.14729033951615,9754.516100806413,1013.9411823867417,85.3546379851903
2025-02-01 07:00:00,20.176380902050415,72.23542864692438,12940.95225512604,1000.081407468373,80.59713892129119
2025-02-01 07:15:00,21.428789306063234,70.35681604090516,16071.973265158082,995.423779008089,64.94320383490675
2025-02-01 07:30:00,22.653668647301796,68.5194970290473,19134.171618254488,1007.931896161333,94.41289763705784
2025-02-01 07:45:00,23.845773804380023,66.73133929342997,22114.43451095006,1014.8551859605484,89.64482530533597
2025-02-01 08:00:00,25.0,65.0,24999.999999999993,996.3903513900209,69.96593050584819
2025-02-01 08:15:00,26.111404660392044,63.33289300941193,27778.51165098011,1006.782735798482,63.76437716755944
2025-02-01 08:30:00,27.175228580174412,61.737157129738385,30438.071450436026,1004.9751478284779,91.04416622870437
2025-02-01 08:45:00,28.18691630200138,60.21962554699793,32967.29075500344,1007.9333036388879,63.43089768655292
2025-02-01 09:00:00,29.14213562373095,58.78679656440357,35355.33905932738,1013.4337383661226,63.01760983978602
2025-02-01 09:15:00,30.03679614957955,57.44480577563068,37591.99037394887,998.7952442134925,63.401670789883866
2025-02-01 09:30:00,30.867066805824706,56.19939979126294,39667.66701456176,996.3408524367849,80.31651898639676
2025-02-01 09:45:00,31.6293922460509,55.055911630923646,41573.48061512726,1000.0618127259194,63.73252957464349
2025-02-01 10:00:00,32.32050807568877,54.01923788646685,43301.27018922193,1008.6627679296246,92.91640610210906
2025-02-01 10:15:00,32.93745483065376,53.093817754019355,44843.637076634404,1008.1017641852922,64.18225867500006
2025-02-01 10:30:00,33.477590650225736,52.283614024661404,46193.97662556433,1000.1526949014598,97.34421829246222
2025-02-01 10:45:00,33.93860258990212,51.59209611514683,47346.50647475529,1014.734496207,69.57522208724853
2025-02-01 11:00:00,34.31851652578137,51.02222521132795,48296.29131445342,1001.2624820186292,85.73689348396506
2025-02-01 11:15:00,34.615705608064616,50.57644158790308,49039.26402016153,999.3452108525088,58.80172374374773
2025-02-01 11:30:00,34.828897227476205,50.25665415878569,49572.24306869051,1007.7407151542301,58.78756727455236
2025-02-01 11:45:00,34.95717846477207,50.064232302841894,49892.94616193017,992.0614638327927,63.10894766399031
2025-02-01 12:00:00,35.0,50.0,50000.0,999.9593229702821,64.22626257800226
2025-02-01 12:15:00,34.95717846477207,50.06423230284189,49892.94616193018,1009.272024157697,83.36088854363473
2025-02-01 12:30:00,34.828897227476205,50.25665415878569,49572.24306869051,1009.1187745875117,97.85333225298805
2025-02-01 12:45:00,34.615705608064616,50.57644158790308,49039.26402016153,997.0964845889424,83.07595855760813
2025-02-01 13:00:00,34.31851652578137,51.02222521132794,48296.291314453425,994.7385547592595,81.16698557129187
2025-02-01 13:15:00,33.93860258990212,51.59209611514683,47346.50647475529,1001.7812741183828,98.81323549618347
2025-02-01 13:30:00,33.477590650225736,52.28361402466139,46193.97662556434,998.3701511125656,65.5766554059625
2025-02-01 13:45:00,32.93745483065376,53.093817754019355,44843.63707663441,1008.3683760928412,89.81682736078824
2025-02-01 14:00:00,32.32050807568878,54.01923788646684,43301.270189221934,994.7276778883717,80.9833238110755
2025-02-01 14:15:00,31.6293922460509,55.055911630923646,41573.48061512726,998.2776018530271,81.16955101454191
2025-02-01 14:30:00,30.867066805824706,56.19939979126294,39667.66701456176,1011.1057105205642,69.63836037088628
2025-02-01 14:45:00,30.03679614957955,57.44480577563068,37591.99037394887,1005.3756008580594,98.8719773000847
2025-02-01 15:00:00,29.142135623730955,58.78679656440357,35355.33905932739,1012.1316019934343,65.80536590732694
2025-02-01 15:15:00,28.18691630200138,60.21962554699793,32967.29075500345,1014.4138255101919,63.34688414821778
2025-02-01 15:30:00,27.175228580174416,61.73715712973838,30438.071450436037,1010.9227148226796,80.93699540791408
2025-02-01 15:45:00,26.111404660392047,63.33289300941193,27778.51165098012,994.5206156521485,53.74185910700222
2025-02-01 16:00:00,25.0,65.0,24999.999999999993,1005.4602627113647,69.85708707208443
2025-02-01 16:15:00,23.845773804380034,66.73133929342995,22114.434510950083,1001.9027218318336,80.28143031706253
2025-02-01 16:30:00,22.6536686473018,68.5194970290473,19134.171618254495,1000.1039163668182,78.77842000783976
2025-02-01 16:45:00,21.428789306063237,70.35681604090514,16071.97326515809,1008.5470921887252,94.58220672987474
2025-02-01 17:00:00,20.17638090205042,72.23542864692438,12940.95225512605,1010.6483322292296,94.89045431660568
2025-02-01 17:15:00,18.901806440322563,74.14729033951616,9754.516100806408,1007.080745762191,52.60357553005786
2025-02-01 17:30:00,17.61052384440104,76.08421423339844,6526.3096110026,993.4817901372743,85.96672772214541
2025-02-01 17:45:00,16.30806258460286,78.03790612309571,3270.1564615071557,1007.5706264349603,96.31415643675243
2025-02-01 18:00:00,15.000000000000002,80.0,6.123233995736766e-12,991.4709322541034,64.86718025941559
2025-02-01 18:15:00,13.691937415397142,81.96209387690429,0.0,994.8166368687804,55.59628263426182
2025-02-01 18:30:00,12.389476155598965,83.91578576660156,0.0,1013.11984412388,92.6475230151458
2025-02-01 18:45:00,11.09819355967744,85.85270966048384,0.0,1000.1275614340998,76.67364840286946
2025-02-01 19:00:00,10.0,87.76457135307562,0.0,993.7072883150236,90.0914692199905
2025-02-01 19:15:00,10.0,89.64318395909484,0.0,1007.0571782668646,72.37595029812432
2025-02-01 19:30:00,10.0,90.0,0.0,994.0872187691155,95.42698245052267
2025-02-01 19:45:00,10.0,90.0,0.0,1006.2056310266628,95.35796582113318
2025-02-01 20:00:00,10.0,90.0,0.0,996.2903535792619,71.99120639476719
2025-02-01 20:15:00,10.0,90.0,0.0,991.0343875325225,92.43892792110458
2025-02-01 20:30:00,10.0,90.0,0.0,1013.9680650078993,90.3840333911023
2025-02-01 20:45:00,10.0,90.0,0.0,991.6555120203358,79.77771108230982
2025-02-01 21:00:00,10.0,90.0,0.0,1002.823504652141,66.28357830052572
2025-02-01 21:15:00,10.0,90.0,0.0,998.532414780498,62.23966987294886
2025-02-01 21:30:00,10.0,90.0,0.0,1006.500245466135,86.92151032722523
2025-02-01 21:45:00,10.0,90.0,0.0,1011.1106834279698,87.83914735799243
2025-02-01 22:00:00,10.0,90.0,0.0,1005.0966639176777,51.001917592514765
2025-02-01 22:15:00,10.0,90.0,0.0,1004.6803422743934,87.64526972700735
2025-02-01 22:30:00,10.0,90.0,0.0,992.925825888366,60.2917767891951
2025-02-01 22:45:00,10.0,90.0,0.0,1007.7612583860695,64.58930958633373
2025-02-01 23:00:00,10.0,90.0,0.0,995.1130814461284,89.22405469386266
